23.01.2026                                                                                 Salida dinámica de lista                                                                                         1
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Ce. |Alm.|CMv|Razión|Registrado|Hora    |Doc.mat.  |Usuario   |Fecha doc.|Material|Texto breve de material                 |Lote  |Cantidad|   Impte.ML|Txt.cab.doc.  |Pedido|Proveedor|Txt clase-mov.    |
| 4100|4155|YR1|  2521|02.02.2025|05:15:27|7810069095|WF-BATCH  |01.02.2025|50374275|NATURA HOMEM EDP POTEN MASC 100ML LTM NV|ZA0013|      1-|     4.585-|4155 258806249|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:27|7810069474|WF-BATCH  |01.02.2025|50451472|EKOS SAB BARRA SORTIDOS 4X100G          |Z10001|      1-|     2.091-|4155 258821715|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:24|7810069094|WF-BATCH  |01.02.2025|50231297|FACES GLOSS LICHIA GLACE                |ZB0005|      1-|       625-|4155 258806232|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:24|7810068517|WF-BATCH  |01.02.2025|50325626|EKOS FRESCOR ACAI EDT 150ML LTM         |Z80008|      1-|     2.329-|4155 258821703|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:24|7810068470|WF-BATCH  |01.02.2025|50391675|ESSENCIAL EXCLUS MASC EDP 100ML INT LTM |YA0004|      1-|     4.333-|4155 258821710|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:24|7810069573|WF-BATCH  |01.02.2025|50413536|FACES MASCARA POROS STOP PORES S CT     |Z20003|      1-|       651-|4155 258806235|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:24|7810065872|WF-BATCH  |01.02.2025|50431838|UNA GLOSS LABIAL FPS15 BOCA 100 SSG     |Z80007|      1-|     1.218-|4155 258821706|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:24|7810069197|WF-BATCH  |01.02.2025|50448085|ESSENCIAL ATO EDP FEM 50ML COL          |Z4PB01|      1-|     4.148-|4155 258806244|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:23|7810069281|WF-BATCH  |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZC0022|      1-|     1.282-|4155 258821707|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:23|7810069280|WF-BATCH  |01.02.2025|50500439|EKOS CASTANHA SAB BARRA 100G            |Z80003|      1-|       562-|4155 258821705|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:21|7809829368|WF-BATCH  |01.02.2025|50325626|EKOS FRESCOR ACAI EDT 150ML LTM         |Z80008|      1-|     2.329-|4155 258806230|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:21|7810068803|WF-BATCH  |01.02.2025|50353210|UNA SERUM LABIAL ROSA TERC              |Z7W001|      1-|     1.539-|4155 258806224|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:21|7810069473|WF-BATCH  |01.02.2025|50373975|EKOS SH MURUMURU NFV 300ML LTM          |ZA0018|      1-|     1.225-|4155 258806227|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:21|7810069196|WF-BATCH  |01.02.2025|50472291|EKOS OLEO DES TRIF MARACUJA ES 200ML    |Z10002|      1-|     1.721-|4155 258821694|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:21|7810057213|WF-BATCH  |01.02.2025|50496719|TODODIA RF DES HID LIMAO 400ML          |ZB0011|      1-|     1.132-|4155 258806228|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:20|7810069278|WF-BATCH  |01.02.2025|50264877|OLEO DE MASSAGEM PARA GESTANTE 200 ML   |Z90005|      1-|     2.090-|4155 258821693|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:20|7810069279|WF-BATCH  |01.02.2025|50388034|EKOS MASCARA COND MURUMURU NFV 200G LTM |ZA0009|      1-|     1.311-|4155 258806227|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7810069093|WF-BATCH  |01.02.2025|50294005|EKOS POLPA CRP CASTANHA 400ML TUT LATAM |ZA0023|      1-|     1.863-|4154 258847994|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:18|7809829367|WF-BATCH  |01.02.2025|50325626|EKOS FRESCOR ACAI EDT 150ML LTM         |Z80008|      1-|     2.329-|4155 258821691|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7810066935|WF-BATCH  |01.02.2025|50326103|EKOS HID POLPA MAOS CASTANHA 40G LTM    |ZB0006|      1-|       557-|4154 258804294|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7810069377|WF-BATCH  |01.02.2025|50326103|EKOS HID POLPA MAOS CASTANHA 40G LTM    |ZB0006|      1-|       557-|4154 258847994|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7810068911|WF-BATCH  |01.02.2025|50330582|EKOS RF SAB LIQ ESFOL PITANGA 185ML     |Z90004|      1-|     1.069-|4154 258847995|      |         |SM Ventas Retail  |
| 4100|4155|YR1|  2521|02.02.2025|05:15:18|7809898472|WF-BATCH  |01.02.2025|50353071|UNA MASCARA CILIOS 2 EM 1 TERC          |ZBFC06|      1-|     3.006-|4155 258821691|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7810057212|WF-BATCH  |01.02.2025|50440534|CHRONOS SAB MARSHMALLOW 85G GAIA PS     |Z80004|      1-|     1.292-|4154 258804294|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7810015320|WF-BATCH  |01.02.2025|50460796|LUMINA RF SH HIDRATACAO 300ML           |ZA0006|      1-|       710-|4154 258847992|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7809898471|WF-BATCH  |01.02.2025|50462363|LUMINA COND MASC BRI COR 220ML PS       |Z70003|      1-|     1.082-|4154 258847992|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:18|7810068802|WF-BATCH  |01.02.2025|50491092|TODODIA RF SAB LIQ CAMOMILA E LAVA 300ML|Z60004|      1-|       790-|4154 258804290|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810015319|WF-BATCH  |01.02.2025|50202669|NATURE RF COND CACHINHOS RDC15          |Z90007|      1-|       535-|4154 258804288|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810069002|WF-BATCH  |01.02.2025|50294005|EKOS POLPA CRP CASTANHA 400ML TUT LATAM |ZA0023|      1-|     1.863-|4154 258847984|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7809898470|WF-BATCH  |01.02.2025|50308142|TODODIA RF SAB LIQ FRU VERME 300ML      |Z50012|      1-|       799-|4154 258804283|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810062033|WF-BATCH  |01.02.2025|50308142|TODODIA RF SAB LIQ FRU VERME 300ML      |Z50012|      1-|       799-|4154 258847990|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810015318|WF-BATCH  |01.02.2025|50399657|TODODIA RF HID DES CORP FRU VER 400ML   |ZC0022|      1-|       971-|4154 258847990|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810069092|WF-BATCH  |01.02.2025|50425003|CONEXAO DE HUMOR EDT LTM 75ML           |Z70003|      1-|     2.842-|4154 258804289|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810069091|WF-BATCH  |01.02.2025|50451472|EKOS SAB BARRA SORTIDOS 4X100G          |YC0001|      1-|     2.091-|4154 258847986|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810065871|WF-BATCH  |01.02.2025|50462344|LUMINA RF COND CR PENTEAR CACHOS 300ML  |ZB0007|      1-|       884-|4154 258804284|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810068469|WF-BATCH  |01.02.2025|50462492|LUMINA COND RECONSTRUCAO 300ML PS       |ZB0019|      1-|     1.058-|4154 258804283|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:15|7810057211|WF-BATCH  |01.02.2025|50472291|EKOS OLEO DES TRIF MARACUJA ES 200ML    |Z10002|      1-|     1.721-|4154 258847989|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:12|7810069195|WF-BATCH  |01.02.2025|50270695|EKOS DES HID MANTEIGA NUTRITIV 200G TERC|Z1LL04|      1-|     2.557-|4154 258847972|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:12|7810069090|WF-BATCH  |01.02.2025|50325626|EKOS FRESCOR ACAI EDT 150ML LTM         |Z80008|      1-|     2.329-|4154 258847964|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:12|7810066934|WF-BATCH  |01.02.2025|50326103|EKOS HID POLPA MAOS CASTANHA 40G LTM    |Z70005|      1-|       557-|4154 258847976|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:12|7810062032|WF-BATCH  |01.02.2025|50413536|FACES MASCARA POROS STOP PORES S CT     |ZA0021|      1-|       651-|4154 258847971|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:12|7809876417|WF-BATCH  |01.02.2025|50451472|EKOS SAB BARRA SORTIDOS 4X100G          |YC0001|      1-|     2.091-|4154 258847966|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:12|7810068910|WF-BATCH  |01.02.2025|50462344|LUMINA RF COND CR PENTEAR CACHOS 300ML  |ZB0007|      1-|       884-|4154 258804270|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:12|7810000222|WF-BATCH  |01.02.2025|50462344|LUMINA RF COND CR PENTEAR CACHOS 300ML  |ZB0007|      1-|       884-|4154 258804280|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:11|7810057210|WF-BATCH  |01.02.2025|50431838|UNA GLOSS LABIAL FPS15 BOCA 100 SSG     |Z80007|      1-|     1.218-|4154 258847974|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7809829366|WF-BATCH  |01.02.2025|50202667|NATURE RF SH CACHINHOS RDC15            |ZA0010|      1-|       587-|4154 258847949|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7809829365|WF-BATCH  |01.02.2025|50308643|HUMOR PAZ E HUMOR EDT MASC 75ML LTM     |ZB0007|      1-|     2.670-|4154 258847953|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:09|7810068515|WF-BATCH  |01.02.2025|50311777|TODODIA FRUTA ROJAS HID MAOS 50ML       |Z90010|      1-|       521-|4153 258854551|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7809876416|WF-BATCH  |01.02.2025|50326103|EKOS HID POLPA MAOS CASTANHA 40G LTM    |Z70005|      1-|       557-|4154 258804262|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7810068516|WF-BATCH  |01.02.2025|50374275|NATURA HOMEM EDP POTEN MASC 100ML LTM NV|ZA0013|      1-|     4.585-|4154 258847959|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7809962339|WF-BATCH  |01.02.2025|50376067|ERVA DOCE SAB LIQ MAOS 250ML            |ZA0021|      1-|     1.563-|4154 258804267|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7810041358|WF-BATCH  |01.02.2025|50379934|EKOS FRESCOR PITANGA PRETA EDT 150ML LTM|Z30002|      1-|     2.568-|4154 258804264|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7809962340|WF-BATCH  |01.02.2025|50413536|FACES MASCARA POROS STOP PORES S CT     |ZA0021|      1-|       651-|4154 258847952|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:09|7810069089|WF-BATCH  |01.02.2025|50496656|TODODIA SAB BARRA LIMAO 5X90G           |ZB0042|      1-|     1.344-|4153 258854548|      |         |SM Ventas Retail  |
| 4100|4154|YR1|  2521|02.02.2025|05:15:09|7810065870|WF-BATCH  |01.02.2025|50496719|TODODIA RF DES HID LIMAO 400ML          |ZB0011|      1-|     1.132-|4154 258847958|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7809876415|WF-BATCH  |01.02.2025|50311777|TODODIA FRUTA ROJAS HID MAOS 50ML       |Z90010|      1-|       521-|4153 258792027|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7810068468|WF-BATCH  |01.02.2025|50328896|EKOS SAB LIQ CORP MARACUJA 185ML GBL    |ZA0006|      1-|     1.116-|4153 258854535|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7810065869|WF-BATCH  |01.02.2025|50421569|EKOS SAB BAR MULTI ESFOLIA 4X100G       |ZBS002|      1-|     1.862-|4153 258854539|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7809876414|WF-BATCH  |01.02.2025|50435124|CHRONOS AGUA MICELAR 150ML GAIA PS      |Z70002|      1-|     1.093-|4153 258854541|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7810069088|WF-BATCH  |01.02.2025|50451472|EKOS SAB BARRA SORTIDOS 4X100G          |YC0001|      1-|     2.091-|4153 258854541|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7810066933|WF-BATCH  |01.02.2025|50460841|LUMINA COND AMPOLA NUTRICAO 20ML PS     |Z50002|      1-|     1.899-|4153 258854542|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7810068909|WF-BATCH  |01.02.2025|50462376|LUMINA SPRY REA CACH CRE 150ML TERC PS  |ZBF003|      1-|     1.650-|4153 258854540|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:06|7810069376|WF-BATCH  |01.02.2025|50496656|TODODIA SAB BARRA LIMAO 5X90G           |ZB0042|      1-|     1.344-|4153 258792031|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7810066932|WF-BATCH  |01.02.2025|50305366|NATURA HOMEM CORAGIO EDP 100ML LTM      |Z80011|      1-|     6.238-|4153 258792025|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7810041357|WF-BATCH  |01.02.2025|50325626|EKOS FRESCOR ACAI EDT 150ML LTM         |Z80008|      1-|     2.329-|4153 258854533|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7810069086|WF-BATCH  |01.02.2025|50367718|KAIAK OCEANO MASC EDT 100ML LTM         |Z80008|      1-|     3.099-|4153 258854522|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7810069087|WF-BATCH  |01.02.2025|50374275|NATURA HOMEM EDP POTEN MASC 100ML LTM NV|ZA0013|      1-|     4.585-|4153 258854521|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7809876413|WF-BATCH  |01.02.2025|50422458|TODODIA RF HID DES CORP MANGA 400ML     |Z80005|      1-|     1.101-|4153 258854534|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7809962338|WF-BATCH  |01.02.2025|50451472|EKOS SAB BARRA SORTIDOS 4X100G          |YC0001|      1-|     2.091-|4153 258854535|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7810069194|WF-BATCH  |01.02.2025|50487686|EKOS MAOS ACAI ES 40G                   |Z80001|      1-|       807-|4153 258854533|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:15:03|7810068514|WF-BATCH  |01.02.2025|50496656|TODODIA SAB BARRA LIMAO 5X90G           |ZB0042|      1-|     1.344-|4153 258854525|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:59|7810000221|WF-BATCH  |01.02.2025|50270695|EKOS DES HID MANTEIGA NUTRITIV 200G TERC|Z1LL10|      1-|     2.557-|4153 258854518|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:59|7810069193|WF-BATCH  |01.02.2025|50294005|EKOS POLPA CRP CASTANHA 400ML TUT LATAM |ZA0023|      1-|     1.863-|4153 258792016|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:59|7810041355|WF-BATCH  |01.02.2025|50308142|TODODIA RF SAB LIQ FRU VERME 300ML      |Z50011|      1-|       799-|4153 258854516|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:59|7810041356|WF-BATCH  |01.02.2025|50373998|EKOS RF OLEO DES HID TRIF PITA 200ML LTM|Z60003|      1-|     1.629-|4153 258854520|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:59|7810069001|WF-BATCH  |01.02.2025|50379934|EKOS FRESCOR PITANGA PRETA EDT 150ML LTM|Z30002|      1-|     2.568-|4153 258854511|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:59|7810068801|WF-BATCH  |01.02.2025|50449714|EKOS SAB LIQ MAOS MARACUJA 250ML        |Z90003|      1-|     1.210-|4153 258792016|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:59|7809962337|WF-BATCH  |01.02.2025|50462344|LUMINA RF COND CR PENTEAR CACHOS 300ML  |Z80003|      1-|       884-|4153 258792020|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:57|7810062031|WF-BATCH  |01.02.2025|50325626|EKOS FRESCOR ACAI EDT 150ML LTM         |Z80008|      1-|     2.329-|4152 258791229|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:56|7809829364|WF-BATCH  |01.02.2025|50270695|EKOS DES HID MANTEIGA NUTRITIV 200G TERC|Z1LL10|      1-|     2.557-|4153 258854507|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:56|7810068512|WF-BATCH  |01.02.2025|50394920|MMBB LOCAO HID TRADICIONAL 200ML NV     |ZB0033|      1-|     1.296-|4152 258722825|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:56|7810015316|WF-BATCH  |01.02.2025|50394920|MMBB LOCAO HID TRADICIONAL 200ML NV     |ZB0033|      1-|     1.296-|4152 258722825|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:56|7810041354|WF-BATCH  |01.02.2025|50398687|TODODIA HID DES CORP FRAMB LT 400ML     |ZC0022|      1-|     1.282-|4152 258791223|      |         |SM Ventas Retail  |
| 4100|4153|YR1|  2521|02.02.2025|05:14:56|7809962336|WF-BATCH  |01.02.2025|50421569|EKOS SAB BAR MULTI ESFOLIA 4X100G       |ZBS002|      1-|     1.862-|4153 258792015|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:56|7810068513|WF-BATCH  |01.02.2025|50449711|EKOS SAB LIQ ESF MARACUJA 185ML         |Z90026|      1-|     1.246-|4152 258791222|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:56|7810068799|WF-BATCH  |01.02.2025|50460703|LUMINA RF COND HIDRATACAO 300ML         |Z60001|      1-|       775-|4152 258791225|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:56|7810068800|WF-BATCH  |01.02.2025|50460796|LUMINA RF SH HIDRATACAO 300ML           |ZA0006|      1-|       710-|4152 258791225|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:56|7810015317|WF-BATCH  |01.02.2025|50460796|LUMINA RF SH HIDRATACAO 300ML           |ZA0006|      1-|       710-|4152 258791225|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:53|7809962335|WF-BATCH  |01.02.2025|50326103|EKOS HID POLPA MAOS CASTANHA 40G LTM    |Z50004|      1-|       557-|4152 258791214|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:53|7810066931|WF-BATCH  |01.02.2025|50345573|FOTOEQ PROT SOL FAC GEL FPS50 50G LTM   |ZA0014|      1-|     1.453-|4152 258791221|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:53|7810000220|WF-BATCH  |01.02.2025|50366365|EKOS OLEO HID DES TRIFASI ACAI 200ML LTM|Z30002|      1-|     1.757-|4152 258791218|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:53|7809898469|WF-BATCH  |01.02.2025|50399657|TODODIA RF HID DES CORP FRU VER 400ML   |Z50009|      1-|       971-|4152 258722817|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:53|7810069277|WF-BATCH  |01.02.2025|50425003|CONEXAO DE HUMOR EDT LTM 75ML           |Z70004|      1-|     2.842-|4152 258791218|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:53|7810068511|WF-BATCH  |01.02.2025|50462376|LUMINA SPRY REA CACH CRE 150ML TERC PS  |ZBF003|      1-|     1.650-|4152 258722818|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:50|7810068509|WF-BATCH  |01.02.2025|50231297|FACES GLOSS LICHIA GLACE                |ZB0005|      1-|       625-|4152 258722813|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:50|7809962334|WF-BATCH  |01.02.2025|50350242|UNA REF BASE HD 19N                     |Z80005|      1-|     1.649-|4152 258791208|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:50|7810057209|WF-BATCH  |01.02.2025|50357273|UNA FRASCO VAZIO BASE HD 30ML           |ZA0011|      1-|     2.019-|4152 258791208|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:50|7810068467|WF-BATCH  |01.02.2025|50440391|UNA BASE FACIAL TINT 29N                |ZB0005|      1-|     1.709-|4152 258791209|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:50|7810068510|WF-BATCH  |01.02.2025|50462363|LUMINA COND MASC BRI COR 220ML PS       |Z70003|      1-|     1.082-|4152 258791206|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:50|7810041353|WF-BATCH  |01.02.2025|50496719|TODODIA RF DES HID LIMAO 400ML          |ZB0011|      1-|     1.132-|4152 258722815|      |         |SM Ventas Retail  |
| 4100|4152|YR1|  2521|02.02.2025|05:14:47|7810069000|WF-BATCH  |01.02.2025|50231297|FACES GLOSS LICHIA GLACE                |ZB0005|      1-|       625-|4152 258722812|      |         |SM Ventas Retail  |
